doi,n_records_merged,source_dbs,chosen_db,chosen_record_id,year,title_first50
10.1016/j.pnpbp.2012.07.005,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84867024470,2012,Not only dopamine D 2 receptors involved in Peony-
10.1016/j.pop.2005.06.011,1,Scopus,Scopus,Scopus:2-s2.0-24144491637,2005,Approaches to appropriate drug prescribing for the
10.1016/j.prenap.2024.100055,1,Scopus,Scopus,Scopus:2-s2.0-105007979646,2024,"Effects of Tokishakuyakusan, Keishibukuryogan, and"
10.1016/j.prenap.2025.100301,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-105010046304,2025,"Herbal pharmacopeias: Bridging ancient traditions,"
10.1016/j.prmcm.2021.100030,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85144324779,2022,Phytotherapy: A promising approach for the treatme
10.1016/j.prmcm.2022.100066,1,Scopus,Scopus,Scopus:2-s2.0-85148582136,2022,A tanshinone IIA derivative designed to target mit
10.1016/j.prmcm.2022.100175,1,Scopus,Scopus,Scopus:2-s2.0-85139727481,2022,Potential therapeutic applications of eudesmin in 
10.1016/j.prmcm.2022.100176,1,Scopus,Scopus,Scopus:2-s2.0-85139415959,2022,Grandisin and its therapeutic potential and pharma
10.1016/j.prmcm.2022.100183,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85140578204,2022,Network pharmacology-based elucidation of bioactiv
10.1016/j.prmcm.2022.100209,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85145088985,2023,Trans-cinnamaldehyde mitigates rotenone-induced ne
10.1016/j.prmcm.2023.100221,1,Scopus,Scopus,Scopus:2-s2.0-85149231644,2023,The in vivo process of realgar from absorption to 
10.1016/j.prmcm.2024.100363,1,Scopus,Scopus,Scopus:2-s2.0-85184259691,2024,New insights into therapeutic applications and nan
10.1016/j.prmcm.2024.100386,1,Scopus,Scopus,Scopus:2-s2.0-85185902847,2024,The prevention of multi-drug resistance in cancers
10.1016/j.prmcm.2024.100394,1,Scopus,Scopus,Scopus:2-s2.0-85186872783,2024,A comprehensive pharmacological review of Atractyl
10.1016/j.prmcm.2024.100401,1,Scopus,Scopus,Scopus:2-s2.0-85186252152,2024,Harnessing Luteolin's therapeutic potential in hum
10.1016/j.prmcm.2024.100409,1,Scopus,Scopus,Scopus:2-s2.0-85190402154,2024,A review on chinese herbal medicine used as carmin
10.1016/j.prmcm.2024.100413,1,Scopus,Scopus,Scopus:2-s2.0-85188161038,2024,"Exploratory studies on chrysin via antioxidant, an"
10.1016/j.prmcm.2024.100435,1,Scopus,Scopus,Scopus:2-s2.0-85192328130,2024,MM/GB(PB)SA integrated with molecular docking and 
10.1016/j.prmcm.2024.100460,1,Scopus,Scopus,Scopus:2-s2.0-85195542629,2024,Daidzein in traditional Chinese medicine: A deep d
10.1016/j.prmcm.2024.100461,1,Scopus,Scopus,Scopus:2-s2.0-85195642233,2024,Emerging trends in pharmacological and therapeutic
10.1016/j.prmcm.2024.100482,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85198555382,2024,The toxicology and detoxification of Gelsemium: Tr
10.1016/j.prmcm.2024.100493,1,Scopus,Scopus,Scopus:2-s2.0-85201308020,2024,In vivo components analysis of Shenhua tablets act
10.1016/j.prmcm.2024.100497,1,Scopus,Scopus,Scopus:2-s2.0-85201404269,2024,Unveiling the potential of Chinese herbs in combat
10.1016/j.prmcm.2024.100522,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85205981540,2024,Unveiling the therapeutic potential of traditional
10.1016/j.prmcm.2024.100530,1,Scopus,Scopus,Scopus:2-s2.0-85207037710,2024,"Phytochemistry, antioxidant and anti-diabetic acti"
10.1016/j.prmcm.2024.100546,1,Scopus,Scopus,Scopus:2-s2.0-85209929953,2024,Protective effects of Bidens pilosa alleviates aga
10.1016/j.prmcm.2024.100566,1,Scopus,Scopus,Scopus:2-s2.0-85212641610,2025,AI drug discovery tools and analysis technology: N
10.1016/j.prmcm.2025.100576,1,Scopus,Scopus,Scopus:2-s2.0-85216023804,2025,Medical and biological role of Apigenin: A compreh
10.1016/j.prmcm.2025.100597,1,Scopus,Scopus,Scopus:2-s2.0-86000169801,2025,“Exploring the efficacy and mechanistic action of 
10.1016/j.prmcm.2025.100609,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-105002143412,2025,"A review of potential analgesic effect, chemical c"
10.1016/j.prmcm.2025.100630,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-105006638835,2025,"Assessing the therapeutic potential of quercetin, "
10.1016/j.prmcm.2025.100689,1,Scopus,Scopus,Scopus:2-s2.0-105016165946,2025,Targeting AMPK signaling: The therapeutic potentia
10.1016/j.prmcm.2025.100690,1,Scopus,Scopus,Scopus:2-s2.0-105015972152,2025,"Psoralen from Ficus carica: Fractionation, bioacti"
10.1016/j.prmcm.2025.100692,1,Scopus,Scopus,Scopus:2-s2.0-105015994002,2025,Gambogic acid: A review of its pharmacological mec
10.1016/j.prmcm.2025.100696,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-105017464657,2025,Herb-drug interactions involving pueraria lobata a
10.1016/j.prmcm.2025.100711,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-105021039065,2025,Mechanistic insights into the neuroprotective effe
10.1016/j.prmcm.2025.100713,1,Scopus,Scopus,Scopus:2-s2.0-105025718735,2025,Honokiol as a next-generation phytotherapeutic: An
10.1016/j.prmcm.2025.100742,1,OpenAlex,OpenAlex,OpenAlex:W4417294076,2025,Harnessing cordycepin’s therapeutic potential: A r
10.1016/j.prmcm.2025.100744,1,OpenAlex,OpenAlex,OpenAlex:W7116114808,2025,Integrative multi-omics analysis to decipher the m
10.1016/j.prmcm.2025.100748,1,OpenAlex,OpenAlex,OpenAlex:W7117122704,2025,Buyang Huanwu decoction in the treatment of stroke
10.1016/j.procbio.2013.02.005,1,Scopus,Scopus,Scopus:2-s2.0-84875878892,2013,Cell-based high-throughput proliferation and cytot
10.1016/j.prostaglandins.2021.106608,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000753142400004,2022,Shengmai Yin formula exerts cardioprotective effec
10.1016/j.psc.2012.12.004,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84875579357,2013,Phytomedicines for Prevention and Treatment of Men
10.1016/j.psc.2012.12.006,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84875630494,2013,"Ginkgo biloba. Indications, Mechanisms, and Safety"
10.1016/j.psc.2013.01.004,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84875620900,2013,St. John's Wort for the Treatment of Psychiatric D
10.1016/j.psiq.2024.100495,1,Scopus,Scopus,Scopus:2-s2.0-85204380800,2024,Therapeutic effects of medicinal plants in anxiety
10.1016/j.psj.2021.101306,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:000737075000007,2022,The functions of Patchouli and Elsholtzia in the r
10.1016/j.psj.2024.103579,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001207456600001,2024,Dietary supplementation of osthole and icariin imp
10.1016/j.psj.2024.104151,1,PubMed,PubMed,PubMed:39137499,2024,The synergy effect of matrine and berberine hydroc
10.1016/j.ptdy.2018.03.021,1,OpenAlex,OpenAlex,OpenAlex:W2885532441,2018,Review uncovers dangerous herb–drug interactions
10.1016/j.puhip.2024.100492,1,WoS,WoS,WoS:WOS:001223377700001,2024,Herbal medicines use among HIV/AIDS patients on an
10.1016/j.rcsop.2025.100585,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001455344600001,2025,The prevalence of clinically relevant herb-drug in
10.1016/j.rdc.2010.11.008,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-78650941763,2011,Perspectives About Complementary and Alternative M
10.1016/j.rechem.2025.102665,2,Scopus;WoS,WoS,WoS:WOS:001582902700003,2025,Herb-drug interaction between Dahuang-Gancao decoc
10.1016/j.resmer.2025.101186,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001608112900001,2025,Use of complementary medicines and self-medication
10.1016/j.respe.2018.05.540,1,OpenAlex,OpenAlex,OpenAlex:W2851520292,2018,Concurrent use of prescription drugs and herbal me
10.1016/j.saa.2012.02.039,1,Scopus,Scopus,Scopus:2-s2.0-84859542905,2012,SERS spectroscopy of kaempferol and galangin under
10.1016/j.saa.2015.05.062,1,PubMed,PubMed,PubMed:26046496,2015,The triplet state of tanshinone I and its synergic
10.1016/j.saa.2016.02.015,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000374082000001,2016,Exploring the interaction between Salvia miltiorrh
10.1016/j.saa.2021.120311,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000701842600022,2022,Interaction study of engeletin toward cytochrome P
10.1016/j.sajb.2015.08.011,1,Scopus,Scopus,Scopus:2-s2.0-84948394439,2016,The use of indigenous medicine for the treatment o
10.1016/j.sajb.2019.03.024,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:000469020300011,2019,A comprehensive review of ethnopharmacologically i
10.1016/j.sajb.2022.11.039,2,Scopus;WoS,WoS,WoS:WOS:000900063500005,2023,The importance and use of Amaranthus for crop dive
10.1016/j.sajb.2024.01.064,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:001184379900001,2024,The potential of traditional medicinal plants agai
10.1016/j.sajb.2024.07.033,2,Scopus;WoS,WoS,WoS:WOS:001284577300001,2024,Can we use Melissa officinalis fi cinalis (lemon b
10.1016/j.sapharm.2016.08.001,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84995801555,2017,Community pharmacist's responsibilities with regar
10.1016/j.sapharm.2016.09.002,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84991269123,2017,Free software to analyse the clinical relevance of
10.1016/j.schres.2023.09.026,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85172181205,2024,A Chinese medicine called Danggui Longhui may be a
10.1016/j.sciaf.2022.e01103,2,Scopus;WoS,WoS,WoS:WOS:000782638500032,2022,Assessment of the activities of Chasmanthera depen
10.1016/j.sciaf.2023.e01835,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:001144727600001,2023,Inhibitory effects of herbal medicines with claime
10.1016/j.scienta.2023.112610,2,Scopus;WoS,WoS,WoS:WOS:001109155800001,2024,Effect of Atractylodes essential oil on different 
10.1016/j.scispo.2019.12.009,2,OpenAlex;WoS,WoS,WoS:WOS:000580397300006,2020,Schisandrins impact on the efficiency of human bod
10.1016/j.seizure.2012.02.010,1,Scopus,Scopus,Scopus:2-s2.0-84860698638,2012,Four types of traditional Chinese medicine inducin
10.1016/j.semarthrit.2008.08.006,1,WoS,WoS,WoS:WOS:000267026600001,2009,Colchicine Update: 2008
10.1016/j.semnephrol.2019.02.007,1,Scopus,Scopus,Scopus:2-s2.0-85064729249,2019,Balkan Endemic Nephropathy and the Causative Role 
10.1016/j.sigm.2005.01.005,1,Scopus,Scopus,Scopus:2-s2.0-19644377908,2005,Herbal medicine and surgery
10.1016/j.snb.2005.08.045,1,Scopus,Scopus,Scopus:2-s2.0-33646002951,2006,The applications of affinity biosensors: IAsys bio
10.1016/j.socscimed.2008.02.027,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000257346300022,2008,Who's talking? Communication between health provid
10.1016/j.soncn.2005.04.006,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-23344434285,2005,Herbal medicine and cancer: An introductory overvi
10.1016/j.soncn.2025.151816,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001469341800001,2025,Analysis of YouTube Videos on Herbal Approaches Us
10.1016/j.spen.2011.06.007,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000297502700007,2011,"Herbs in Epilepsy: Evidence for Efficacy, Toxicity"
10.1016/j.steroids.2004.11.014,1,Scopus,Scopus,Scopus:2-s2.0-19344372601,2005,Characterization of the pharmacokinetics of diosci
10.1016/j.steroids.2013.11.015,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000331671100001,2014,Combination therapy of cyclophosphamide and Rhizom
10.1016/j.steroids.2020.108740,1,Scopus,Scopus,Scopus:2-s2.0-85095723542,2021,Effects of Cangfu Daotan Decoction on obese polycy
10.1016/j.synres.2016.12.001,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85007490610,2017,Herb–drug interaction potential of Berberis arista
10.1016/j.synres.2018.10.003,1,Scopus,Scopus,Scopus:2-s2.0-85056202141,2018,Exploring synergy in ayurveda and traditional Indi
10.1016/j.taap.2005.04.015,1,Scopus,Scopus,Scopus:2-s2.0-28244438003,2005,Life-threatening interaction between the root extr
10.1016/j.taap.2006.09.005,1,Scopus,Scopus,Scopus:2-s2.0-33750706162,2006,Ginkgolide A contributes to the potentiation of ac
10.1016/j.taap.2006.12.005,1,Scopus,Scopus,Scopus:2-s2.0-34547568095,2007,Bioaccessibility and excretion of arsenic in Niu H
10.1016/j.taap.2007.10.005,2,Scopus;WoS,WoS,WoS:WOS:000253222600014,2008,Risks and benefits of commonly used herbal medicin
10.1016/j.taap.2011.01.008,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-79952608593,2011,Induction of cytochromes P450 1A1 and 1A2 by tansh
10.1016/j.taap.2012.07.003,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000308682600006,2012,A new herb-drug interaction of Polygonum cuspidatu
10.1016/j.taap.2012.12.019,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000315366800002,2013,Structure-inhibition relationship of ginsenosides 
10.1016/j.taap.2013.12.015,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000332903800011,2014,Inhibitory effects of herbal constituents on P-gly
10.1016/j.taap.2014.02.021,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000335095200010,2014,Herb-drug interaction prediction based on the high
10.1016/j.taap.2014.05.008,1,PubMed,PubMed,PubMed:24853760,2014,"Two natural products, trans-phytol and (22E)-ergos"
10.1016/j.taap.2017.05.021,1,Scopus,Scopus,Scopus:2-s2.0-85019625679,2017,Zuotai and HgS differ from HgCl2 and methyl mercur
10.1016/j.taap.2019.02.010,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000462691600005,2019,Inhibitory effects of flavonoids on P-glycoprotein
10.1016/j.taap.2019.114612,1,Scopus,Scopus,Scopus:2-s2.0-85067883089,2019,Icariin protects mouse Leydig cell testosterone sy
10.1016/j.taap.2019.114637,1,PubMed,PubMed,PubMed:31238046,2019,Bakuchiol suppresses oestrogen/testosterone-induce
10.1016/j.taap.2021.115672,1,PubMed,PubMed,PubMed:34391754,2021,Inhibition of NLRP3 inflammasome activation in mye
10.1016/j.taap.2021.115739,1,PubMed,PubMed,PubMed:34619160,2021,A network pharmacology approach to investigate the
10.1016/j.taap.2021.115848,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000789925000003,2022,Effect of major components of Tripterygium wilford
10.1016/j.taap.2022.115969,1,PubMed,PubMed,PubMed:35259346,2022,Icariin promotes mouse Leydig cell testosterone sy
10.1016/j.taap.2022.116113,1,Scopus,Scopus,Scopus:2-s2.0-85131966900,2022,Epicatechin exerts dual action to shield sickling 
10.1016/j.taap.2023.116679,1,PubMed,PubMed,PubMed:37689368,2023,Identification of Fangchinoline as a novel autopha
10.1016/j.taap.2024.117103,1,PubMed,PubMed,PubMed:39278550,2024,Wogonin induces mitochondrial apoptosis and synerg
10.1016/j.talanta.2017.07.045,2,Scopus;WoS,WoS,WoS:WOS:000412033100035,2017,Assessment of anti-inflammatory properties of extr
10.1016/j.tibtech.2019.11.005,1,Scopus,Scopus,Scopus:2-s2.0-85076990611,2020,Natural Medicinal Compounds in Bone Tissue Enginee
10.1016/j.tifs.2020.01.017,1,Scopus,Scopus,Scopus:2-s2.0-85078315608,2020,Putative antidiabetic herbal food ingredients: Nut
10.1016/j.tips.2017.07.006,1,Scopus,Scopus,Scopus:2-s2.0-85028587365,2017,Immunomodulatory Properties of Plants and Mushroom
10.1016/j.tiv.2009.07.011,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-70349470980,2009,Cheminformatics based selection and cytotoxic effe
10.1016/j.tiv.2010.09.001,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-78650521620,2011,Assessment of a dry extract from milk thistle (Sil
10.1016/j.tiv.2011.09.004,3,OpenAlex;PubMed;Scopus,Scopus,Scopus:2-s2.0-82655181780,2011,Different AhR binding sites of diterpenoid ligands
10.1016/j.tiv.2013.07.004,3,OpenAlex;PubMed;Scopus,Scopus,Scopus:2-s2.0-84881240685,2013,Interactions of sesquiterpenes zederone and germac
10.1016/j.tiv.2014.02.008,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000335289600027,2014,Palmatine activates AhR and upregulates CYP1A acti
10.1016/j.tiv.2015.06.014,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000361263500029,2015,Inhibition of human cytochrome P450 enzymes by lic
10.1016/j.tiv.2019.104642,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000497251800033,2019,Evaluation of inhibitory effects of flavonoids on 
10.1016/j.tiv.2021.105087,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000624927500001,2021,Evaluation of inhibitors of intestinal UDP-glucuro
10.1016/j.tiv.2022.105324,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85123762360,2022,Clarify the potential cholestatic hepatotoxicity c
10.1016/j.tox.2009.04.032,1,OpenAlex,OpenAlex,OpenAlex:W2059491972,2009,Role of PXR And FXR in the transcriptional regulat
10.1016/j.tox.2009.10.013,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-70449674072,2009,Up-regulation of CYP1A1 by rutaecarpine is depende
10.1016/j.tox.2010.07.007,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000281624800010,2010,"Tectoridin, an isoflavone glycoside from the flowe"
10.1016/j.tox.2011.06.006,2,Scopus;WoS,WoS,WoS:WOS:000294196600016,2011,Ginkgolide B attenuates ethanol-induced neurotoxic
10.1016/j.tox.2020.152445,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000528208700005,2020,Drug interaction study of flavonoids toward OATP1B
10.1016/j.tox.2022.153134,2,Scopus;WoS,WoS,WoS:WOS:000765086200010,2022,Detoxification strategies of triptolide based on d
10.1016/j.tox.2024.153841,1,Scopus,Scopus,Scopus:2-s2.0-85194337352,2024,Construction of a physiologically based pharmacoki
10.1016/j.toxac.2023.10.004,2,Scopus;WoS,WoS,WoS:WOS:001294698100001,2024,Drug interactions with Cannabis sativa: Mechanisms
10.1016/j.toxicon.2005.06.014,1,Scopus,Scopus,Scopus:2-s2.0-24344504895,2005,Separation and identification of Aconitum alkaloid
10.1016/j.toxicon.2018.05.022,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85047802253,2018,Hepatotoxicity induced by paclitaxel interaction w
10.1016/j.toxicon.2024.107732,1,Scopus,Scopus,Scopus:2-s2.0-85190768242,2024,Deciphering the interactions of scopoletin and sco
10.1016/j.toxicon.2024.108040,1,WoS,WoS,WoS:WOS:001284516900001,2024,Research progress on hepatotoxicity mechanism of p
10.1016/j.toxicon.2025.108588,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001583998400002,2025,Network toxicology and cell experiments reveal the
10.1016/j.toxlet.2010.03.084,1,OpenAlex,OpenAlex,OpenAlex:W2091461994,2010,A huge number of mixtures and substances: How to d
10.1016/j.toxlet.2013.01.019,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000318838300003,2013,Oroxylin A reverses P-glycoprotein-mediated multid
10.1016/j.toxlet.2013.06.233,1,PubMed,PubMed,PubMed:23830991,2013,Synergistic apoptotic effect of crocin and cisplat
10.1016/j.toxlet.2014.06.850,1,OpenAlex,OpenAlex,OpenAlex:W2074155852,2014,Assessing potential herb-drug interactions (HDIS):
10.1016/j.toxlet.2015.08.202,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000363069600001,2015,In vivo prediction of CYP-mediated metabolic inter
10.1016/j.toxlet.2016.07.002,1,PubMed,PubMed,PubMed:27392435,2016,Activation of AIFM2 enhances apoptosis of human lu
10.1016/j.toxlet.2016.07.108,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000385332000001,2016,In vitro stereoselective inhibition of ginsenoside
10.1016/j.toxlet.2016.09.004,1,WoS,WoS,WoS:WOS:000386071200004,2016,The natural anthraquinones from Rheum palmatum ind
10.1016/j.toxlet.2018.05.008,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000436612900004,2018,Drug interaction study of flavonoids toward CYP3A4
10.1016/j.toxlet.2019.02.013,1,Scopus,Scopus,Scopus:2-s2.0-85062460982,2019,Oxidative stress injury in doxorubicin-induced car
10.1016/j.toxlet.2019.05.008,2,Scopus;WoS,WoS,WoS:WOS:000483428400002,2019,Development of a consensus approach for botanical 
10.1016/j.toxlet.2019.11.016,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000502799900022,2020,Heterotropic activation of flavonoids on cytochrom
10.1016/j.toxlet.2020.01.026,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000512883500007,2020,"Classification, hepatotoxic mechanisms, and target"
10.1016/j.toxlet.2020.05.004,1,WoS,WoS,WoS:WOS:000545982700006,2020,Cortex dictamni-induced liver injury in mice: The 
10.1016/j.toxlet.2022.05.008,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85132559536,2022,Evidence for adduction of biologic amines with rea
10.1016/j.toxlet.2023.02.005,1,Scopus,Scopus,Scopus:2-s2.0-85148720259,2023,"15,16-dihydrotanshinone I in Danshen ethanol extra"
10.1016/j.toxrep.2015.02.008,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84930483112,2015,"In vitro modulatory effects of Terminalia arjuna, "
10.1016/j.toxrep.2021.07.013,1,Scopus,Scopus,Scopus:2-s2.0-85111239621,2021,Determination of benchmark doses for linear furano
10.1016/j.toxrep.2022.03.040,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85127834228,2022,In vitro and In silico studies of interactions of 
10.1016/j.toxrep.2022.10.004,1,Scopus,Scopus,Scopus:2-s2.0-85139326877,2022,Inhibitory effects of Thai herbal extracts on the 
10.1016/j.toxrep.2024.101838,1,Scopus,Scopus,Scopus:2-s2.0-85210666775,2024,Unveiling the impact of water-boiled cannabis on w
10.1016/j.toxrep.2025.101951,3,OpenAlex;PubMed;Scopus,Scopus,Scopus:2-s2.0-85217924021,2025,"Inhibitory effects of Kratom constituents, mitragy"
10.1016/j.trac.2007.11.005,1,Scopus,Scopus,Scopus:2-s2.0-39149084998,2008,Analysis of Chinese herbal medicines with holistic
10.1016/j.trac.2025.118269,1,Scopus,Scopus,Scopus:2-s2.0-105002676345,2025,Recent advances in traditional Chinese medicine me
